FRANODEID,ECCENTRICITY,LATITUDE,LONGITUDE
385096,1382,31.23258648,-92.46385182
385103,1443,30.18055647,-92.46041941
385111,1373,31.31384214,-92.4581504
385116,1371,31.33286195,-92.45626439
385120,1372,31.31265885,-92.45477446
385154,1243,34.90408305,-92.44818613
385162,1373,44.97509845,-92.44673425
385163,1444,30.18071033,-92.4464816
385164,1373,31.30053064,-92.44644283
385165,1242,34.90828346,-92.44643299
385166,1241,34.91407438,-92.44592678
385167,1378,31.27885058,-92.44516416
385168,1264,34.62982056,-92.44510318
385172,1377,31.27940023,-92.4443718
385182,1263,34.63116435,-92.44348242
385183,1374,31.29079737,-92.44323212
385184,1370,31.3503145,-92.44319441
385186,1372,31.34861224,-92.44309315
385187,1375,31.29003086,-92.44306514
385189,1371,31.34810537,-92.44272306
385191,1372,31.34793464,-92.44262212
385192,1378,31.27931457,-92.44238733
385200,1379,31.27795114,-92.44148789
385202,1376,31.2826597,-92.44145942
385203,1377,31.28232296,-92.44138607
385215,1380,31.27393937,-92.44038858
385220,1378,31.27616832,-92.44016614
385222,1381,31.27268301,-92.44011019
385224,1378,31.2761072,-92.44003204
385227,1379,31.27854443,-92.4399441
385229,1380,31.2731827,-92.43968188
385230,1379,31.27381802,-92.43966047
385231,1379,31.27437493,-92.43965469
385232,1382,31.26934225,-92.43962477
385233,1381,31.27075565,-92.43957481
385234,1381,31.27166936,-92.4395177
385235,1380,31.27256251,-92.43947866
385237,1380,31.27950804,-92.43914791
385241,1236,35.08479024,-92.43864447
385242,1373,31.34074425,-92.43855568
385246,1382,31.26146673,-92.43756772
385249,1382,31.26041829,-92.43699814
385250,1381,31.25998195,-92.43676108
385261,1380,31.25062838,-92.43448179
385262,1381,31.24962438,-92.43435665
385263,1381,31.24763328,-92.43383357
385264,1382,31.28864517,-92.433599
385265,1381,31.28630378,-92.43341816
385268,1369,31.37673297,-92.43280033
385272,1237,35.07157624,-92.43226513
385273,1240,34.9489902,-92.43221853
385276,1238,35.06856348,-92.43081066
385280,1299,33.79821366,-92.43046157
385283,1368,31.38402562,-92.42787703
385292,1302,33.80588168,-92.4234941
385307,1301,33.80597454,-92.42040503
385308,1370,31.36982484,-92.42035295
385310,1369,31.37586043,-92.41995908
385312,1422,30.5012175,-92.41970504
385313,1239,34.97784526,-92.41956079
385318,1382,31.17603307,-92.41824541
385319,1367,31.43522423,-92.41815616
385321,1371,31.36946792,-92.41702171
385322,1244,34.87988644,-92.41692138
385323,1239,35.07343593,-92.41688902
385324,1371,31.371312,-92.41685514
385325,1370,31.37473465,-92.41669763
385331,1371,31.37200205,-92.41551075
385334,1374,31.36631514,-92.41523711
385335,1372,31.37049109,-92.41516573
385336,1373,31.369575,-92.41514193
385339,1423,30.50122787,-92.41498004
385342,1374,31.36631514,-92.41471363
385346,1300,33.80946953,-92.41445483
385347,1361,31.59657251,-92.4142747
385351,1301,33.81,-92.41376
385353,1372,31.37081232,-92.41361908
385355,1298,33.80997895,-92.41335111
385356,1383,31.15341138,-92.41333084
385357,1302,33.81024,-92.41329
385358,1299,33.81026597,-92.41285435
385361,1303,33.81073,-92.41263
385363,1303,33.81076,-92.41224
385364,1362,31.57987077,-92.41216421
385368,1373,31.36853993,-92.41133479
385369,1299,33.81068738,-92.41133471
385370,1262,34.64628654,-92.41131039
385371,1298,33.81112213,-92.41113385
385373,1424,30.50123487,-92.41032914
385375,1363,31.56528223,-92.40996778
385377,1263,34.63566,-92.40983
385378,1297,33.81186976,-92.40965086
385380,1384,31.13588988,-92.40952428
385381,1261,34.64650232,-92.40928609
385384,1296,33.81219803,-92.40908889
385389,1295,33.81274017,-92.40828271
385395,1245,34.88084789,-92.40531818
385399,1366,31.52703813,-92.40338439
385402,1424,30.50124674,-92.40243378
385405,1363,31.55692044,-92.40040655
385406,1371,31.36542284,-92.39968733
385407,1364,31.55444386,-92.39884918
385409,1365,31.55309613,-92.39804534
385415,1081,41.92003794,-92.39697396
385418,1357,31.76856498,-92.3964309
385419,1247,34.85577,-92.39626
385420,1385,31.08498909,-92.39598968
385424,1365,31.55302441,-92.39428562
385426,1246,34.87991451,-92.39199185
385428,1360,31.6464348,-92.39136765
385430,1423,30.50126393,-92.39100664
385431,1359,31.7321076,-92.39098349
385432,1082,41.91766241,-92.38964415
385434,1358,31.7362067,-92.38933176
385439,1260,34.65650742,-92.38700623
385441,1445,30.20230862,-92.38687776
385442,1356,31.766347,-92.386527
385443,1357,31.74670958,-92.38604699
385445,1355,31.76616037,-92.38581603
385446,1446,30.202916,-92.38543311
385447,1358,31.75000946,-92.38537823
385448,1356,31.75571572,-92.38477512
385450,1357,31.7595054,-92.3840279
385451,1355,31.76179087,-92.38391718
385461,1372,44.96906192,-92.38204895
385462,1354,31.77087774,-92.38182452
385464,1386,31.06350941,-92.38142162
385465,1447,30.20484908,-92.38083529
385468,1353,31.77679581,-92.37862988
385471,1448,30.20631765,-92.37734231
385474,1386,31.05827568,-92.37635073
385476,1449,30.20722521,-92.3751837
385486,1352,31.79152081,-92.3676229
385491,1351,31.79196927,-92.36684838
385492,1450,30.21141998,-92.36521721
385495,1371,44.96686061,-92.36380788
385497,1350,31.79421004,-92.36297844
385500,1451,30.21276168,-92.36203086
385504,1452,30.21408544,-92.35888712
385517,1259,34.68001179,-92.35313707
385525,1294,33.84641862,-92.34938769
385536,1260,34.68844379,-92.34422929
385554,1349,31.81802032,-92.33253809
385572,1453,30.22638865,-92.32966171
385578,1348,31.82384363,-92.32864547
385579,1258,34.69845113,-92.32838625
385587,1261,34.6937784,-92.32465527
385590,1260,34.69390689,-92.32409134
385595,1247,34.82210182,-92.32286156
385597,1261,34.69135135,-92.32240668
385598,1260,34.69399407,-92.32164548
385600,1259,34.69497051,-92.32132165
385612,1261,34.6851,-92.31689
385616,1260,34.69323588,-92.31675308
385622,1248,34.82009,-92.31452
385625,1264,34.65803474,-92.31389695
385633,1263,34.66050564,-92.3100488
385640,1264,34.65453319,-92.3070602
385648,1256,34.73563109,-92.30420671
385649,1257,34.72093193,-92.30401847
385652,1347,31.85455283,-92.302127
385653,1454,30.23580507,-92.30186366
385658,1262,34.6813,-92.30104
385659,1346,31.85553326,-92.30103281
385660,1293,33.85948253,-92.30025554
385662,1345,31.85670864,-92.29972104
385665,1083,41.89841152,-92.2979498
385667,1292,33.85824981,-92.29645003
385670,1261,34.69328301,-92.29457473
385671,1262,34.69291208,-92.29456681
385674,1249,34.82963,-92.29376
385675,1344,31.86214257,-92.29365656
385677,1260,34.69516104,-92.2927595
385679,1370,44.95704777,-92.29253486
385680,1255,34.74854343,-92.29250369
385684,1261,34.69574502,-92.29194601
385696,1257,34.71224623,-92.28794245
385698,1387,31.00857599,-92.28697063
385700,1343,31.8685019,-92.2865593
385701,1259,34.71113276,-92.28603424
385702,1258,34.71355663,-92.28460672
385705,1259,34.7137662,-92.28407668
385709,1254,34.75213023,-92.28366364
385710,1253,34.75244599,-92.28327263
385712,1344,31.87981752,-92.28041577
385713,1084,41.89610489,-92.28009934
385714,1252,34.75705094,-92.28006412
385715,1254,34.76031105,-92.27944334
385716,1251,34.75806504,-92.27937492
385717,1342,31.87449034,-92.27936073
385718,1253,34.75861568,-92.27919944
385720,1253,34.75863628,-92.27881005
385721,1455,30.23569529,-92.2785109
385722,1254,34.75883556,-92.27849176
385723,1260,34.71588369,-92.27847225
385724,1343,31.87570105,-92.27829805
385725,1261,34.71598835,-92.27806899
385727,1345,31.87854886,-92.2779251
385728,1255,34.75904443,-92.27791727
385729,1254,34.75980541,-92.27790859
385730,1345,31.880565,-92.277656
385731,1344,31.87662904,-92.27756636
385732,1254,34.76109627,-92.27753977
385733,1248,34.7839783,-92.2775325
385734,1255,34.76393663,-92.27746041
385735,1255,34.76443634,-92.27720162
385736,1254,34.76750362,-92.27641583
385738,1254,34.76421622,-92.27606247
385744,1291,33.86873363,-92.27456639
385745,1254,34.76527561,-92.27450048
385746,1254,34.76350835,-92.27427964
385747,1254,34.76310097,-92.27419663
385751,1253,34.76497518,-92.27344858
385752,1256,34.75904769,-92.2733883
385755,1256,34.75967961,-92.27319483
385757,1254,34.76337957,-92.27230563
385758,1253,34.7639081,-92.27201439
385759,1252,34.76391167,-92.27137551
385760,1251,34.76389772,-92.27098658
385763,1250,34.76395334,-92.26999497
385767,1254,34.76367474,-92.26963819
385769,1253,34.76375432,-92.26906948
385770,1249,34.76604559,-92.26902264
385772,1262,34.71737522,-92.26891593
385779,1263,34.71738722,-92.26788699
385782,1291,33.87278481,-92.2673027
385784,1262,34.71778097,-92.26718407
385785,1253,34.76146459,-92.2669052
385786,1262,34.7179807,-92.26658116
385787,1254,34.76054802,-92.26654834
385788,1255,34.75931428,-92.26636689
385789,1250,34.76394336,-92.26632502
385790,1264,34.71700409,-92.26630692
385793,1256,34.7575894,-92.26611155
385795,1255,34.75706862,-92.26595163
385797,1261,34.71827001,-92.26565322
385799,1252,34.76376427,-92.26530447
385802,1263,34.71831033,-92.26488656
385805,1251,34.76396137,-92.26459285
385806,1264,34.71759424,-92.26441251
385810,1251,34.76385242,-92.26400945
385812,1290,33.87488825,-92.26364309
385814,1456,30.23562279,-92.26308963
385815,1290,33.87527716,-92.26302843
385818,1268,34.74497978,-92.26201034
385824,1252,34.76380031,-92.26148965
385830,1252,34.76395431,-92.26067755
385832,1457,30.2356076,-92.25985923
385835,1265,34.68011205,-92.25901613
385837,1268,34.74391273,-92.25879728
385838,1253,34.76425572,-92.25860128
385840,1267,34.74276803,-92.25842555
385843,1260,34.71953919,-92.2583807
385845,1252,34.76434279,-92.2582715
385848,1266,34.74191,-92.25779
385849,1253,34.76443418,-92.25751625
385850,1369,44.96132473,-92.2572609
385853,1261,34.71991861,-92.25697559
385855,1253,34.76507022,-92.25661486
385857,1254,34.76456981,-92.25637054
385865,1289,33.87976046,-92.25512409
385867,1341,31.89041303,-92.25509842
385869,1262,34.72739126,-92.2548595
385871,1265,34.73763293,-92.25464731
385872,1263,34.73520648,-92.25463317
385873,1264,34.73667667,-92.25458526
385875,1262,34.75283848,-92.25435386
385876,1268,34.74337124,-92.25421054
385877,1288,33.88031897,-92.25413942
385878,1254,34.76554212,-92.25413517
385879,1263,34.72578173,-92.2540151
385881,1264,34.72483734,-92.25314867
385883,1270,34.73913669,-92.25284438
385884,1265,34.7225211,-92.25265457
385885,1267,34.7417207,-92.2525479
385888,1255,34.76450556,-92.25139152
385890,1269,34.73719321,-92.25133894
385891,1268,34.73958417,-92.25123691
385892,1256,34.75923712,-92.25122875
385894,1269,34.73871,-92.25069
385895,1253,34.76367323,-92.25059474
385896,1268,34.73785948,-92.25012435
385897,1262,34.75231768,-92.2500165
385900,1269,34.73735533,-92.24991713
385901,1265,34.72467984,-92.24971386
385902,1268,34.73677944,-92.24954526
385904,1254,34.7667851,-92.24932808
385905,1266,34.72447448,-92.24930639
385906,1263,34.72177868,-92.24921124
385909,1264,34.73249482,-92.24862973
385911,1261,34.75228342,-92.24854795
385912,1262,34.71999501,-92.24815653
385916,1267,34.73342188,-92.24726636
385917,1267,34.72335244,-92.24712139
385919,1264,34.72546709,-92.24615432
385921,1264,34.72166466,-92.24602539
385922,1266,34.73147,-92.246
385925,1342,31.90148091,-92.24533132
385926,1261,34.7522586,-92.24523435
385928,1263,34.71994458,-92.24512139
385929,1267,34.72379664,-92.24502917
385930,1265,34.72429479,-92.24485047
385931,1264,34.70730478,-92.24452861
385933,1264,34.71996864,-92.24441958
385934,1260,34.75218629,-92.24407583
385936,1255,34.76231357,-92.24381389
385939,1254,34.76253288,-92.2422129
385940,1256,34.76723599,-92.2421366
385941,1256,34.76430867,-92.24211622
385942,1341,31.90371062,-92.24165062
385943,1340,31.90385017,-92.24152471
385944,1254,34.76676989,-92.24151273
385948,1264,34.71976771,-92.24090445
385950,1256,34.76795872,-92.24068109
385955,1265,34.71945436,-92.23884134
385956,1257,34.76238844,-92.23864653
385959,1266,34.71877448,-92.23798836
385960,1255,34.76944826,-92.23778528
385961,1263,34.71791005,-92.23744794
385964,1255,34.76067955,-92.23720508
385966,1254,34.76970169,-92.23672363
385967,1256,34.77085738,-92.23632465
385968,1262,34.71585816,-92.23604443
385971,1255,34.77023872,-92.2353919
385973,1263,34.71478048,-92.23535517
385977,1253,34.77052901,-92.2345115
385978,1254,34.77061943,-92.23435922
385979,1255,34.77067967,-92.23424259
385980,1265,34.65154023,-92.23404917
385981,1255,34.77117622,-92.23365014
385986,1256,34.77225616,-92.23256488
385988,1255,34.77289267,-92.23201165
385989,1264,34.70168384,-92.23154532
385992,1256,34.77186329,-92.2309132
385994,1256,34.75813675,-92.23037729
385995,1255,34.77065119,-92.23000605
385998,1254,34.77114,-92.22837
386010,1261,34.75237983,-92.22605902
386011,1255,34.77148535,-92.225989
386020,1256,34.77176756,-92.22404329
386022,1261,34.74912592,-92.22400079
386023,1339,31.91451259,-92.22392496
386024,1260,34.75279624,-92.22339997
386027,1259,34.75303132,-92.22266669
386028,1260,34.75080939,-92.22181763
386030,1260,34.7507618,-92.22162133
386033,1257,34.77531363,-92.22133282
386038,1259,34.75320669,-92.22032452
386039,1257,34.77565553,-92.22027737
386040,1254,34.77607,-92.22024
386045,1258,34.75336033,-92.21963514
386047,1338,31.91794179,-92.21928188
386048,1256,34.77597298,-92.2192454
386054,1255,34.776456,-92.21798351
386055,1257,34.77051678,-92.21753858
386058,1257,34.75314142,-92.21692256
386060,1255,34.77687659,-92.21664825
386062,1256,34.77404969,-92.21616113
386063,1256,34.77714274,-92.2160059
386065,1258,34.76418239,-92.21551975
386067,1368,44.96250075,-92.21539807
386069,1259,34.76519154,-92.21513175
386071,1258,34.77238227,-92.21509725
386073,1260,34.76937939,-92.21355536
386074,1259,34.77362078,-92.21342449
386079,1257,34.77992456,-92.21145706
386080,1458,30.23542278,-92.21011005
386086,1256,34.78514392,-92.20742706
386087,1266,34.51527003,-92.20725521
386088,1388,30.96894466,-92.20709776
386097,1337,31.92759804,-92.20311336
386101,1258,34.74751161,-92.20174636
386103,1267,34.49267563,-92.20117818
386104,1267,34.4926793,-92.20104604
386106,1268,34.49140026,-92.20069593
386112,1389,30.96427146,-92.19768084
386122,1288,33.96061792,-92.194902
386133,1459,30.23537049,-92.19153266
386134,1390,30.96023471,-92.19021263
386136,1287,33.96258116,-92.18987601
386139,1286,33.96327072,-92.18852193
386144,1391,30.95778711,-92.18694124
386145,1424,30.51923567,-92.18672973
386147,1269,34.44772648,-92.1862573
386153,1392,30.95370214,-92.18286225
386154,1270,34.44340133,-92.18252839
386157,1393,30.95292844,-92.18223055
386158,1390,30.95280538,-92.18206833
386167,1271,34.4227318,-92.17877211
386170,1336,31.97231962,-92.17804348
386172,1393,30.94715133,-92.17764526
386178,1393,30.94625466,-92.1770125
386189,1272,34.41651925,-92.17508616
386190,1285,33.98570229,-92.17474183
386194,1394,30.94175656,-92.17344029
386195,1392,30.94161236,-92.17324897
386197,1272,34.41974701,-92.17293036
386198,1391,30.9410298,-92.17278659
386199,1335,31.98782961,-92.17264262
386204,1425,30.52062423,-92.17165013
386209,1367,44.95092781,-92.17072882
386225,1273,34.41958037,-92.16607751
386252,1259,34.73277288,-92.15611116
386257,1274,34.41937193,-92.15456215
386270,1257,34.83525635,-92.14836905
386284,1334,32.01796733,-92.14545359
386287,1276,34.42264369,-92.14448513
386288,1275,34.41945521,-92.14387837
386294,1284,34.04118739,-92.14281726
386303,1276,34.42242,-92.14101
386309,1283,34.0477841,-92.1392094
386324,1366,44.94853778,-92.13517299
386336,1282,34.06368604,-92.13202586
386347,1335,32.03302503,-92.12946608
386353,1281,34.06833268,-92.12899465
386367,1335,32.03664811,-92.12365667
386380,1258,34.85398729,-92.12037508
386392,1259,34.85683077,-92.11803661
386409,1280,34.08807367,-92.11617807
386414,1085,41.91261473,-92.11520927
386502,1336,32.47767195,-92.11062371
386517,1336,32.05029424,-92.10949449
386546,1334,32.48520184,-92.10794434
386548,1335,32.48384544,-92.10755705
386549,1335,32.47895003,-92.10731686
386551,1336,32.482723,-92.10726379
386555,1337,32.48218167,-92.10708334
386563,1337,32.4748922,-92.10636435
386564,1338,32.47570396,-92.10630481
386570,1336,32.46526193,-92.10597869
386573,1336,32.46936729,-92.10584089
386584,1333,32.50250433,-92.10481924
386588,1335,32.50403619,-92.10466807
386590,1337,32.44121371,-92.10426246
386594,1333,32.50395423,-92.10365667
386596,1336,32.05667464,-92.10345958
386606,1335,32.50744401,-92.10267531
386607,1334,32.50536554,-92.10252428
386627,1335,32.50748432,-92.10082481
386629,1392,30.84991783,-92.10064274
386651,1338,32.43933572,-92.09816673
386662,1337,32.08057101,-92.09733304
386675,1339,32.16031266,-92.09642259
386682,1340,32.16898438,-92.09436967
386683,1260,34.87692269,-92.09431441
386688,1340,32.26525896,-92.09334216
386694,1336,32.5172389,-92.09174133
386695,1339,32.27674737,-92.09133804
386698,1339,32.27673163,-92.09124912
386703,1427,30.54002694,-92.08917719
386705,1338,32.29206274,-92.08866632
386706,1425,30.53937186,-92.08794499
386709,1426,30.53981305,-92.08753257
386710,1428,30.54013961,-92.08747211
386712,1425,30.54081694,-92.08658862
386714,1426,30.54446509,-92.08656822
386715,1427,30.54481492,-92.08655664
386720,1424,30.53909586,-92.08580474
386724,1427,30.55029323,-92.08552296
386728,1393,30.83068407,-92.0854375
386738,1365,44.95519992,-92.08362603
